,productgroup,ingredient,strength,dosage,route,mdrunittype,weightedaverageamps,acaful,packagesize,ndc,arated,multipliergreaterthan175percento,year,month
13816,3390,NITROFURANTOIN MONOHYD/M-CRYST  ,100 MG,CAPSULE   ,ORAL,CAP,0.3849,0.8970600000000001,100.0,68084044611,Yes,Y,2017,2
13817,776,HYDRALAZINE HYDROCHLORIDE ,10MG  ,TABLET,ORAL,TAB,0.022169,0.04247,100.0,68084044701,Yes,Y,2017,2
13818,776,HYDRALAZINE HYDROCHLORIDE ,10MG  ,TABLET,ORAL,TAB,0.022169,0.04247,100.0,68084044711,Yes,Y,2017,2
13819,3023,ANASTROZOLE ,1MG   ,TABLET,ORAL,TAB,0.095084,0.166397,30.0,68084044811,Yes,N,2017,2
13820,3023,ANASTROZOLE ,1MG   ,TABLET,ORAL,TAB,0.095084,0.166397,30.0,68084044821,Yes,N,2017,2
13821,2911,TACROLIMUS  ,0.5MG ,CAPSULE   ,ORAL,CAP,0.35503,0.6213029999999999,100.0,68084044901,Yes,N,2017,2
13822,2911,TACROLIMUS  ,0.5MG ,CAPSULE   ,ORAL,CAP,0.35503,0.6213029999999999,100.0,68084044911,Yes,N,2017,2
13823,2912,TACROLIMUS  ,1MG   ,CAPSULE   ,ORAL,CAP,0.681303,1.19228,100.0,68084045001,Yes,N,2017,2
13824,2912,TACROLIMUS  ,1MG   ,CAPSULE   ,ORAL,CAP,0.681303,1.19228,100.0,68084045011,Yes,N,2017,2
13825,2913,TACROLIMUS  ,5MG   ,CAPSULE   ,ORAL,CAP,3.524001,6.167002,100.0,68084045101,Yes,N,2017,2
13826,2913,TACROLIMUS  ,5MG   ,CAPSULE   ,ORAL,CAP,3.524001,6.167002,100.0,68084045111,Yes,N,2017,2
13827,909,LABETALOL HYDROCHLORIDE ,200MG ,TABLET,ORAL,TAB,0.1221,0.30124,100.0,68084045601,Yes,Y,2017,2
13828,909,LABETALOL HYDROCHLORIDE ,200MG ,TABLET,ORAL,TAB,0.1221,0.30124,100.0,68084045611,Yes,Y,2017,2
13829,2904,NATEGLINIDE ,60MG  ,TABLET,ORAL,TAB,0.21781399999999998,0.64512,30.0,68084045811,Yes,Y,2017,2
13830,2904,NATEGLINIDE ,60MG  ,TABLET,ORAL,TAB,0.21781399999999998,0.64512,30.0,68084045821,Yes,Y,2017,2
13831,2903,NATEGLINIDE ,120MG ,TABLET,ORAL,TAB,0.22698200000000002,0.61168,30.0,68084045911,Yes,Y,2017,2
13832,2903,NATEGLINIDE ,120MG ,TABLET,ORAL,TAB,0.22698200000000002,0.61168,30.0,68084045921,Yes,Y,2017,2
13833,2246,ZIDOVUDINE  ,300MG ,TABLET,ORAL,TAB,0.230548,0.403459,30.0,68084046211,Yes,N,2017,2
13834,2246,ZIDOVUDINE  ,300MG ,TABLET,ORAL,TAB,0.230548,0.403459,30.0,68084046221,Yes,N,2017,2
13835,588,ERGOCALCIFEROL,50000IU   ,CAPSULE   ,ORAL,CAP,0.14263399999999998,0.24961,100.0,68084046301,Yes,N,2017,2
13836,588,ERGOCALCIFEROL,50000IU   ,CAPSULE   ,ORAL,CAP,0.14263399999999998,0.24961,100.0,68084046311,Yes,N,2017,2
13837,2737,OMEPRAZOLE  ,40MG  ,"CAPSULE, DELAYED REL PELLETS  ",ORAL,CAP,0.10428699999999999,0.182502,100.0,68084046601,Yes,N,2017,2
13838,2737,OMEPRAZOLE  ,40MG  ,"CAPSULE, DELAYED REL PELLETS  ",ORAL,CAP,0.10428699999999999,0.182502,100.0,68084046611,Yes,N,2017,2
13839,2460,HYDROCORTISONE,10MG  ,TABLET,ORAL,TAB,0.095714,0.31638,100.0,68084046901,Yes,Y,2017,2
13840,2460,HYDROCORTISONE,10MG  ,TABLET,ORAL,TAB,0.095714,0.31638,100.0,68084046911,Yes,Y,2017,2
13841,2279,HYDROMORPHONE HYDROCHLORIDE     ,4MG   ,TABLET,ORAL,TAB,0.09304,0.16282,100.0,68084047201,Yes,N,2017,2
13842,2279,HYDROMORPHONE HYDROCHLORIDE     ,4MG   ,TABLET,ORAL,TAB,0.09304,0.16282,100.0,68084047211,Yes,N,2017,2
13843,702,GEMFIBROZIL ,600MG ,TABLET,ORAL,TAB,0.054845000000000005,0.095979,100.0,68084047301,Yes,N,2017,2
13844,702,GEMFIBROZIL ,600MG ,TABLET,ORAL,TAB,0.054845000000000005,0.095979,100.0,68084047311,Yes,N,2017,2
13845,4063,CALCIUM ACETATE     ,667 MG,CAPSULE   ,ORAL,CAP,0.06688999999999999,0.25798000000000004,100.0,68084047901,Yes,Y,2017,2
13846,4063,CALCIUM ACETATE     ,667 MG,CAPSULE   ,ORAL,CAP,0.06688999999999999,0.25798000000000004,1.0,68084047911,Yes,Y,2017,2
13847,2425,OXYBUTYNIN CHLORIDE ,5MG   ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.38174600000000003,0.6680560000000001,100.0,68084048001,Yes,N,2017,2
13848,2425,OXYBUTYNIN CHLORIDE ,5MG   ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.38174600000000003,0.6680560000000001,100.0,68084048011,Yes,N,2017,2
13849,2875,LEVOFLOXACIN,250MG ,TABLET,ORAL,TAB,0.08082,0.18427000000000002,100.0,68084048101,Yes,Y,2017,2
13850,2875,LEVOFLOXACIN,250MG ,TABLET,ORAL,TAB,0.08082,0.18427000000000002,100.0,68084048111,Yes,Y,2017,2
13851,2876,LEVOFLOXACIN,500MG ,TABLET,ORAL,TAB,0.125779,0.220113,100.0,68084048201,Yes,N,2017,2
13852,2876,LEVOFLOXACIN,500MG ,TABLET,ORAL,TAB,0.125779,0.220113,100.0,68084048211,Yes,N,2017,2
13853,2150,LEVOFLOXACIN,750MG ,TABLET,ORAL,TAB,0.222615,0.46106,100.0,68084048301,Yes,Y,2017,2
13854,2150,LEVOFLOXACIN,750MG ,TABLET,ORAL,TAB,0.222615,0.46106,100.0,68084048311,Yes,Y,2017,2
13855,1569,BISOPROLOL FUMARATE ,5MG   ,TABLET,ORAL,TAB,0.099352,0.35836,30.0,68084048711,Yes,Y,2017,2
13856,1569,BISOPROLOL FUMARATE ,5MG   ,TABLET,ORAL,TAB,0.099352,0.35836,30.0,68084048721,Yes,Y,2017,2
13857,1868,PYRIDOSTIGMINE BROMIDE  ,60MG  ,TABLET,ORAL,TAB,0.43482,0.760935,100.0,68084049401,Yes,N,2017,2
13858,1868,PYRIDOSTIGMINE BROMIDE  ,60MG  ,TABLET,ORAL,TAB,0.43482,0.760935,100.0,68084049411,Yes,N,2017,2
13859,2144,GLYCOPYRROLATE,1MG   ,TABLET,ORAL,TAB,0.16654000000000002,0.29144499999999995,100.0,68084049901,Yes,N,2017,2
13860,2144,GLYCOPYRROLATE,1MG   ,TABLET,ORAL,TAB,0.16654000000000002,0.29144499999999995,100.0,68084049911,Yes,N,2017,2
13861,2332,PRAVASTATIN SODIUM  ,10MG  ,TABLET,ORAL,TAB,0.05839199999999999,0.21804,100.0,68084050001,Yes,Y,2017,2
13862,2332,PRAVASTATIN SODIUM  ,10MG  ,TABLET,ORAL,TAB,0.05839199999999999,0.21804,100.0,68084050011,Yes,Y,2017,2
13863,2333,PRAVASTATIN SODIUM  ,20MG  ,TABLET,ORAL,TAB,0.079198,0.16834000000000002,100.0,68084050101,Yes,Y,2017,2
13864,2333,PRAVASTATIN SODIUM  ,20MG  ,TABLET,ORAL,TAB,0.079198,0.16834000000000002,100.0,68084050111,Yes,Y,2017,2
13865,2334,PRAVASTATIN SODIUM  ,40MG  ,TABLET,ORAL,TAB,0.09764500000000001,0.22978,100.0,68084050201,Yes,Y,2017,2
13866,2334,PRAVASTATIN SODIUM  ,40MG  ,TABLET,ORAL,TAB,0.09764500000000001,0.22978,100.0,68084050211,Yes,Y,2017,2
13867,2481,PROPRANOLOL HYDROCHLORIDE ,60MG  ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,0.6279100000000001,1.20779,100.0,68084050301,Yes,Y,2017,2
13868,2481,PROPRANOLOL HYDROCHLORIDE ,60MG  ,"CAPSULE, EXTENDED RELEASE     ",ORAL,CAP,0.6279100000000001,1.20779,100.0,68084050311,Yes,Y,2017,2
13869,3448,PROPRANOLOL HCL     ,80 MG ,CAP SA 24H,ORAL,CAP,0.808811,1.44908,100.0,68084050401,Yes,Y,2017,2
13870,3448,PROPRANOLOL HCL     ,80 MG ,CAP SA 24H,ORAL,CAP,0.808811,1.44908,100.0,68084050411,Yes,Y,2017,2
13871,2348,SIMVASTATIN ,10MG  ,TABLET,ORAL,TAB,0.017349,0.030361000000000003,100.0,68084051101,Yes,N,2017,2
13872,2348,SIMVASTATIN ,10MG  ,TABLET,ORAL,TAB,0.017349,0.030361000000000003,100.0,68084051111,Yes,N,2017,2
13873,2349,SIMVASTATIN ,20MG  ,TABLET,ORAL,TAB,0.020796000000000002,0.036393,100.0,68084051201,Yes,N,2017,2
13874,2349,SIMVASTATIN ,20MG  ,TABLET,ORAL,TAB,0.020796000000000002,0.036393,100.0,68084051211,Yes,N,2017,2
13875,2351,SIMVASTATIN ,40MG  ,TABLET,ORAL,TAB,0.036364999999999995,0.063639,100.0,68084051301,Yes,N,2017,2
13876,2351,SIMVASTATIN ,40MG  ,TABLET,ORAL,TAB,0.036364999999999995,0.063639,100.0,68084051311,Yes,N,2017,2
13877,2350,SIMVASTATIN ,80MG  ,TABLET,ORAL,TAB,0.049312,0.086296,100.0,68084051401,Yes,N,2017,2
13878,2350,SIMVASTATIN ,80MG  ,TABLET,ORAL,TAB,0.049312,0.086296,100.0,68084051411,Yes,N,2017,2
13879,3464,LISINOPRIL/HYDROCHLOROTHIAZIDE  ,20-25MG   ,TABLET,ORAL,TAB,0.024622,0.043088999999999995,1.0,68084051911,Yes,N,2017,2
13880,3464,LISINOPRIL/HYDROCHLOROTHIAZIDE  ,20-25MG   ,TABLET,ORAL,TAB,0.024622,0.043088999999999995,30.0,68084051921,Yes,N,2017,2
13881,3464,LISINOPRIL/HYDROCHLOROTHIAZIDE  ,20-25MG   ,TABLET,ORAL,TAB,0.024622,0.043088999999999995,30.0,68084051925,Yes,N,2017,2
13882,3464,LISINOPRIL/HYDROCHLOROTHIAZIDE  ,20-25MG   ,TABLET,ORAL,TAB,0.024622,0.043088999999999995,1.0,68084051995,Yes,N,2017,2
13883,777,HYDRALAZINE HYDROCHLORIDE ,100MG ,TABLET,ORAL,TAB,0.058660000000000004,0.10799,1.0,68084052011,Yes,Y,2017,2
13884,777,HYDRALAZINE HYDROCHLORIDE ,100MG ,TABLET,ORAL,TAB,0.058660000000000004,0.10799,30.0,68084052021,Yes,Y,2017,2
13885,777,HYDRALAZINE HYDROCHLORIDE ,100MG ,TABLET,ORAL,TAB,0.058660000000000004,0.10799,30.0,68084052025,Yes,Y,2017,2
13886,777,HYDRALAZINE HYDROCHLORIDE ,100MG ,TABLET,ORAL,TAB,0.058660000000000004,0.10799,1.0,68084052095,Yes,Y,2017,2
13887,3099,ZOLPIDEM TARTRATE   ,12.5MG,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.880724,1.541267,30.0,68084052311,Yes,N,2017,2
13888,3099,ZOLPIDEM TARTRATE   ,12.5MG,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.880724,1.541267,30.0,68084052321,Yes,N,2017,2
13889,3231,OLANZAPINE  ,2.5MG ,TABLET,ORAL,TAB,0.094943,0.16615,100.0,68084052501,Yes,N,2017,2
13890,3231,OLANZAPINE  ,2.5MG ,TABLET,ORAL,TAB,0.094943,0.16615,1.0,68084052511,Yes,N,2017,2
13891,3229,OLANZAPINE  ,15MG  ,TABLET,ORAL,TAB,0.417584,0.730772,100.0,68084052801,Yes,N,2017,2
13892,3229,OLANZAPINE  ,15MG  ,TABLET,ORAL,TAB,0.417584,0.730772,1.0,68084052811,Yes,N,2017,2
13893,3232,OLANZAPINE  ,20MG  ,TABLET,ORAL,TAB,0.503595,0.8812909999999999,100.0,68084052901,Yes,N,2017,2
13894,3232,OLANZAPINE  ,20MG  ,TABLET,ORAL,TAB,0.503595,0.8812909999999999,1.0,68084052911,Yes,N,2017,2
13895,8579,QUETIAPINE FUMARATE ,25MG  ,TABLET,ORAL,TAB,0.041185,0.07771,100.0,68084053001,Yes,Y,2017,2
13896,8579,QUETIAPINE FUMARATE ,25MG  ,TABLET,ORAL,TAB,0.041185,0.07771,100.0,68084053011,Yes,Y,2017,2
13897,8582,QUETIAPINE FUMARATE ,50MG  ,TABLET,ORAL,TAB,0.062624,0.10959200000000001,100.0,68084053101,Yes,N,2017,2
13898,8582,QUETIAPINE FUMARATE ,50MG  ,TABLET,ORAL,TAB,0.062624,0.10959200000000001,100.0,68084053111,Yes,N,2017,2
13899,8576,QUETIAPINE FUMARATE ,100MG ,TABLET,ORAL,TAB,0.110918,0.194107,100.0,68084053201,Yes,N,2017,2
13900,8576,QUETIAPINE FUMARATE ,100MG ,TABLET,ORAL,TAB,0.110918,0.194107,100.0,68084053211,Yes,N,2017,2
13901,8578,QUETIAPINE FUMARATE ,200MG ,TABLET,ORAL,TAB,0.178298,0.31202199999999997,100.0,68084053301,Yes,N,2017,2
13902,8578,QUETIAPINE FUMARATE ,200MG ,TABLET,ORAL,TAB,0.178298,0.31202199999999997,100.0,68084053311,Yes,N,2017,2
13903,8580,QUETIAPINE FUMARATE ,300MG ,TABLET,ORAL,TAB,0.24454099999999998,0.427947,100.0,68084053401,Yes,N,2017,2
13904,8580,QUETIAPINE FUMARATE ,300MG ,TABLET,ORAL,TAB,0.24454099999999998,0.427947,100.0,68084053411,Yes,N,2017,2
13905,8581,QUETIAPINE FUMARATE ,400MG ,TABLET,ORAL,TAB,0.25664000000000003,0.44911999999999996,100.0,68084053501,Yes,N,2017,2
13906,8581,QUETIAPINE FUMARATE ,400MG ,TABLET,ORAL,TAB,0.25664000000000003,0.44911999999999996,100.0,68084053511,Yes,N,2017,2
13907,2289,CLOPIDOGREL BISULFATE   ,75MG  ,TABLET,ORAL,TAB,0.066673,0.116678,100.0,68084053601,Yes,N,2017,2
13908,2289,CLOPIDOGREL BISULFATE   ,75MG  ,TABLET,ORAL,TAB,0.066673,0.116678,1.0,68084053611,Yes,N,2017,2
13909,1819,TORSEMIDE   ,20MG  ,TABLET,ORAL,TAB,0.066188,0.115829,100.0,68084053901,Yes,N,2017,2
13910,1819,TORSEMIDE   ,20MG  ,TABLET,ORAL,TAB,0.066188,0.115829,100.0,68084053911,Yes,N,2017,2
13911,1742,FLECAINIDE ACETATE  ,100MG ,TABLET,ORAL,TAB,0.14711300000000002,0.35713,30.0,68084054025,Yes,Y,2017,2
13912,1742,FLECAINIDE ACETATE  ,100MG ,TABLET,ORAL,TAB,0.14711300000000002,0.35713,1.0,68084054095,Yes,Y,2017,2
13913,33,ACETAZOLAMIDE ,250MG ,TABLET,ORAL,TAB,0.94052,1.91441,100.0,68084054101,Yes,Y,2017,2
13914,33,ACETAZOLAMIDE ,250MG ,TABLET,ORAL,TAB,0.94052,1.91441,100.0,68084054111,Yes,Y,2017,2
13915,2914,TEMAZEPAM   ,7.5MG ,CAPSULE   ,ORAL,CAP,1.5119340000000001,3.04452,1.0,68084054911,Yes,Y,2017,2
13916,2914,TEMAZEPAM   ,7.5MG ,CAPSULE   ,ORAL,CAP,1.5119340000000001,3.04452,30.0,68084054921,Yes,Y,2017,2
13917,2661,RIVASTIGMINE TARTRATE   ,1.5MG ,CAPSULE   ,ORAL,CAP,0.190167,1.1657799999999998,100.0,68084055001,Yes,Y,2017,2
13918,2661,RIVASTIGMINE TARTRATE   ,1.5MG ,CAPSULE   ,ORAL,CAP,0.190167,1.1657799999999998,100.0,68084055011,Yes,Y,2017,2
13919,1796,OMEPRAZOLE  ,10MG  ,"CAPSULE, DELAYED REL PELLETS  ",ORAL,CAP,0.19159600000000002,0.335293,30.0,68084055525,Yes,N,2017,2
13920,1796,OMEPRAZOLE  ,10MG  ,"CAPSULE, DELAYED REL PELLETS  ",ORAL,CAP,0.19159600000000002,0.335293,1.0,68084055595,Yes,N,2017,2
13921,1772,LOVASTATIN  ,10MG  ,TABLET,ORAL,TAB,0.018668,0.06277,100.0,68084055801,Yes,Y,2017,2
13922,1772,LOVASTATIN  ,10MG  ,TABLET,ORAL,TAB,0.018668,0.06277,100.0,68084055811,Yes,Y,2017,2
13923,1773,LOVASTATIN  ,20MG  ,TABLET,ORAL,TAB,0.021181000000000002,0.0614,100.0,68084055901,Yes,Y,2017,2
13924,1773,LOVASTATIN  ,20MG  ,TABLET,ORAL,TAB,0.021181000000000002,0.0614,100.0,68084055911,Yes,Y,2017,2
13925,1774,LOVASTATIN  ,40MG  ,TABLET,ORAL,TAB,0.027749,0.07606,100.0,68084056001,Yes,Y,2017,2
13926,1774,LOVASTATIN  ,40MG  ,TABLET,ORAL,TAB,0.027749,0.07606,100.0,68084056011,Yes,Y,2017,2
13927,3263,CARBAMAZEPINE ,200 MG,TAB ER 12H,ORAL,TAB,1.092726,1.9122709999999998,30.0,68084056111,Yes,N,2017,2
13928,3263,CARBAMAZEPINE ,200 MG,TAB ER 12H,ORAL,TAB,1.092726,1.9122709999999998,30.0,68084056121,Yes,N,2017,2
13929,5555,LAMIVUDINE  ,150MG ,TABLET,ORAL,TAB,1.118931,1.958129,30.0,68084057811,Yes,N,2017,2
13930,5555,LAMIVUDINE  ,150MG ,TABLET,ORAL,TAB,1.118931,1.958129,30.0,68084057821,Yes,N,2017,2
13931,8504,ZIPRASIDONE HYDROCHLORIDE ,20MG  ,CAPSULE   ,ORAL,CAP,0.392396,0.71586,80.0,68084058109,Yes,Y,2017,2
13932,8504,ZIPRASIDONE HYDROCHLORIDE ,20MG  ,CAPSULE   ,ORAL,CAP,0.392396,0.71586,80.0,68084058111,Yes,Y,2017,2
13933,8507,ZIPRASIDONE HYDROCHLORIDE ,80MG  ,CAPSULE   ,ORAL,CAP,0.618217,1.08188,80.0,68084058409,Yes,N,2017,2
13934,8507,ZIPRASIDONE HYDROCHLORIDE ,80MG  ,CAPSULE   ,ORAL,CAP,0.618217,1.08188,80.0,68084058411,Yes,N,2017,2
13935,6777,ATORVASTATIN CALCIUM,80MG  ,TABLET,ORAL,TAB,0.132197,0.231345,30.0,68084059025,Yes,N,2017,2
13936,6777,ATORVASTATIN CALCIUM,80MG  ,TABLET,ORAL,TAB,0.132197,0.231345,1.0,68084059095,Yes,N,2017,2
13937,883,ISOSORBIDE MONONITRATE  ,30MG  ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.07973999999999999,0.16894,100.0,68084059101,Yes,Y,2017,2
13938,883,ISOSORBIDE MONONITRATE  ,30MG  ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.07973999999999999,0.16894,1.0,68084059111,Yes,Y,2017,2
13939,892,ISOSORBIDE MONONITRATE  ,60MG  ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.099204,0.21839,100.0,68084059201,Yes,Y,2017,2
13940,892,ISOSORBIDE MONONITRATE  ,60MG  ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.099204,0.21839,1.0,68084059211,Yes,Y,2017,2
13941,1372,SUCRALFATE  ,1GM   ,TABLET,ORAL,TAB,0.081078,0.2002,100.0,68084059301,Yes,Y,2017,2
13942,1372,SUCRALFATE  ,1GM   ,TABLET,ORAL,TAB,0.081078,0.2002,100.0,68084059311,Yes,Y,2017,2
13943,3945,HYDROCODONE BIT/ACETAMINOPHEN   ,7.5-325MG ,TABLET,ORAL,TAB,0.071746,0.19008,100.0,68084060101,Yes,Y,2017,2
13944,3945,HYDROCODONE BIT/ACETAMINOPHEN   ,7.5-325MG ,TABLET,ORAL,TAB,0.071746,0.19008,1.0,68084060111,Yes,Y,2017,2
13945,1216,PERPHENAZINE,4MG   ,TABLET,ORAL,TAB,0.35022600000000004,1.13734,100.0,68084060201,Yes,Y,2017,2
13946,1216,PERPHENAZINE,4MG   ,TABLET,ORAL,TAB,0.35022600000000004,1.13734,1.0,68084060211,Yes,Y,2017,2
13947,1135,NIFEDIPINE  ,90MG  ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.5022270000000001,0.8788969999999999,1.0,68084060311,Yes,N,2017,2
13948,1135,NIFEDIPINE  ,90MG  ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.5022270000000001,0.8788969999999999,30.0,68084060321,Yes,N,2017,2
13949,2219,DESMOPRESSIN ACETATE,0.2MG ,TABLET,ORAL,TAB,0.703153,1.230518,1.0,68084060411,Yes,N,2017,2
13950,2219,DESMOPRESSIN ACETATE,0.2MG ,TABLET,ORAL,TAB,0.703153,1.230518,30.0,68084060421,Yes,N,2017,2
13951,1749,FLUOXETINE HYDROCHLORIDE,20MG  ,CAPSULE   ,ORAL,CAP,0.184422,0.322739,100.0,68084060501,Yes,N,2017,2
13952,1749,FLUOXETINE HYDROCHLORIDE,20MG  ,CAPSULE   ,ORAL,CAP,0.184422,0.322739,1.0,68084060511,Yes,N,2017,2
13953,2218,DESMOPRESSIN ACETATE,0.1MG ,TABLET,ORAL,TAB,0.473721,0.8290120000000001,1.0,68084060611,Yes,N,2017,2
13954,2218,DESMOPRESSIN ACETATE,0.1MG ,TABLET,ORAL,TAB,0.473721,0.8290120000000001,30.0,68084060621,Yes,N,2017,2
13955,1217,PERPHENAZINE,8MG   ,TABLET,ORAL,TAB,0.19678199999999998,1.3384,100.0,68084060701,Yes,Y,2017,2
13956,1217,PERPHENAZINE,8MG   ,TABLET,ORAL,TAB,0.19678199999999998,1.3384,1.0,68084060711,Yes,Y,2017,2
13957,1472,TRAZODONE HYDROCHLORIDE ,150MG ,TABLET,ORAL,TAB,0.080929,0.21932,100.0,68084060801,Yes,Y,2017,2
13958,1472,TRAZODONE HYDROCHLORIDE ,150MG ,TABLET,ORAL,TAB,0.080929,0.21932,1.0,68084060811,Yes,Y,2017,2
13959,2423,OXYBUTYNIN CHLORIDE ,10MG  ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.458633,0.802608,1.0,68084061011,Yes,N,2017,2
13960,2423,OXYBUTYNIN CHLORIDE ,10MG  ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.458633,0.802608,30.0,68084061021,Yes,N,2017,2
13961,69,AMANTADINE HYDROCHLORIDE,100MG ,CAPSULE   ,ORAL,CAP,0.5311060000000001,1.09988,100.0,68084061101,Yes,Y,2017,2
13962,69,AMANTADINE HYDROCHLORIDE,100MG ,CAPSULE   ,ORAL,CAP,0.5311060000000001,1.09988,1.0,68084061111,Yes,Y,2017,2
13963,2887,BICALUTAMIDE,50MG  ,TABLET,ORAL,TAB,0.104399,0.33583,1.0,68084061211,Yes,Y,2017,2
13964,2887,BICALUTAMIDE,50MG  ,TABLET,ORAL,TAB,0.104399,0.33583,30.0,68084061221,Yes,Y,2017,2
13965,2366,ESCITALOPRAM OXALATE,10MG  ,TABLET,ORAL,TAB,0.121571,0.21274899999999997,100.0,68084061701,Yes,N,2017,2
13966,2366,ESCITALOPRAM OXALATE,10MG  ,TABLET,ORAL,TAB,0.121571,0.21274899999999997,1.0,68084061711,Yes,N,2017,2
13967,2367,ESCITALOPRAM OXALATE,20MG  ,TABLET,ORAL,TAB,0.146701,0.256727,100.0,68084061801,Yes,N,2017,2
13968,2367,ESCITALOPRAM OXALATE,20MG  ,TABLET,ORAL,TAB,0.146701,0.256727,1.0,68084061811,Yes,N,2017,2
13969,8778,MODAFINIL   ,100MG ,TABLET,ORAL,TAB,1.239703,2.16948,1.0,68084062111,Yes,N,2017,2
13970,8778,MODAFINIL   ,100MG ,TABLET,ORAL,TAB,1.239703,2.16948,30.0,68084062121,Yes,N,2017,2
13971,1076,MINOCYCLINE HYDROCHLORIDE ,100MG ,CAPSULE   ,ORAL,CAP,0.181472,0.34319,1.0,68084062311,Yes,Y,2017,2
13972,1076,MINOCYCLINE HYDROCHLORIDE ,100MG ,CAPSULE   ,ORAL,CAP,0.181472,0.34319,50.0,68084062365,Yes,Y,2017,2
13973,3396,POTASSIUM CHLORIDE  ,10 MEQ,TAB ER PRT,ORAL,TAB,0.14713299999999999,0.26244,100.0,68084063201,Yes,Y,2017,2
13974,3396,POTASSIUM CHLORIDE  ,10 MEQ,TAB ER PRT,ORAL,TAB,0.14713299999999999,0.26244,1.0,68084063211,Yes,Y,2017,2
13975,7711,FENOFIBRATE NANOCRYSTALLIZED    ,48 MG ,TABLET,ORAL,TAB,0.556653,0.974143,1.0,68084063511,Yes,N,2017,2
13976,7711,FENOFIBRATE NANOCRYSTALLIZED    ,48 MG ,TABLET,ORAL,TAB,0.556653,0.974143,30.0,68084063521,Yes,N,2017,2
13977,2176,FENOFIBRATE ,145MG ,TABLET,ORAL,TAB,0.383036,0.670313,30.0,68084063625,Yes,N,2017,2
13978,2176,FENOFIBRATE ,145MG ,TABLET,ORAL,TAB,0.383036,0.670313,1.0,68084063695,Yes,N,2017,2
13979,2284,ZONISAMIDE  ,100MG ,CAPSULE   ,ORAL,CAP,1.07226,1.876455,1.0,68084063911,Yes,N,2017,2
13980,2284,ZONISAMIDE  ,100MG ,CAPSULE   ,ORAL,CAP,1.07226,1.876455,50.0,68084063965,Yes,N,2017,2
13981,1852,LITHIUM CARBONATE   ,300MG ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.262391,0.45918400000000004,100.0,68084064001,Yes,N,2017,2
13982,1852,LITHIUM CARBONATE   ,300MG ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.262391,0.45918400000000004,1.0,68084064011,Yes,N,2017,2
13983,2513,PANTOPRAZOLE SODIUM ,20MG  ,"TABLET, DELAYED RELEASE       ",ORAL,TAB,0.052299,0.09819,100.0,68084064301,Yes,Y,2017,2
13984,2513,PANTOPRAZOLE SODIUM ,20MG  ,"TABLET, DELAYED RELEASE       ",ORAL,TAB,0.052299,0.09819,1.0,68084064311,Yes,Y,2017,2
13985,1873,TIZANIDINE HYDROCHLORIDE,4MG   ,TABLET,ORAL,TAB,0.069156,0.13905,100.0,68084064501,Yes,Y,2017,2
13986,1873,TIZANIDINE HYDROCHLORIDE,4MG   ,TABLET,ORAL,TAB,0.069156,0.13905,1.0,68084064511,Yes,Y,2017,2
13987,60,ALPRAZOLAM  ,0.25MG,TABLET,ORAL,TAB,0.021047,0.036832,100.0,68084064701,Yes,N,2017,2
13988,60,ALPRAZOLAM  ,0.25MG,TABLET,ORAL,TAB,0.021047,0.036832,1.0,68084064711,Yes,N,2017,2
13989,2010,CLARITHROMYCIN,500MG ,TABLET,ORAL,TAB,0.41357,0.72727,30.0,68084065125,Yes,Y,2017,2
13990,2010,CLARITHROMYCIN,500MG ,TABLET,ORAL,TAB,0.41357,0.72727,1.0,68084065195,Yes,Y,2017,2
13991,1964,LITHIUM CARBONATE   ,450MG ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.15140599999999999,0.264961,100.0,68084065501,Yes,N,2017,2
13992,1964,LITHIUM CARBONATE   ,450MG ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.15140599999999999,0.264961,1.0,68084065511,Yes,N,2017,2
13993,849,IBUPROFEN   ,400MG ,TABLET,ORAL,TAB,0.007904000000000001,0.04519,100.0,68084065801,Yes,Y,2017,2
13994,849,IBUPROFEN   ,400MG ,TABLET,ORAL,TAB,0.007904000000000001,0.04519,1.0,68084065811,Yes,Y,2017,2
13995,2375,METOPROLOL SUCCINATE,25MG TARTRATE     ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.1836,0.3213,100.0,68084065901,Yes,N,2017,2
13996,2375,METOPROLOL SUCCINATE,25MG TARTRATE     ,"TABLET, EXTENDED RELEASE      ",ORAL,TAB,0.1836,0.3213,1.0,68084065911,Yes,N,2017,2
